schema_version,run_id,ts_start,ts_end,block,scenario,mode,rep,is_warmup,side_experiment,harness_git_sha,harness_git_dirty,llamacpp_tag,llamacpp_sha,model_name,model_sha256,doc_label,doc_tokens,question_id,full_prompt_tokens,new_input_tokens,ctx_size,n_slots,ngl,cache_type_k,cache_type_v,flash_attn,swa_full,cache_reuse_n,cache_ram_mib,seed,temperature,top_k,n_predict,client_ttft_s,client_total_s,server_prompt_n,server_prompt_ms,server_predicted_n,server_predicted_ms,server_prompt_tok_s,server_predicted_tok_s,tokens_cached,tokens_evaluated,server_timings_json,reuse_assert,reuse_bool,probe_result,probe_baseline_sha,probe_restored_sha,save_point,page_cache_state,save_file,save_bytes,save_ms,n_saved,restore_ms,restore_bytes,n_restored,save_build_tag,restore_build_tag,save_flags_json,outcome,kv_total_mib,kv_k_type,kv_v_type,compute_buffer_mtl_mib,model_buffer_mtl_mib,projected_device_mib,rss_peak_mb,rss_mean_mb,rss_n,free_disk_gb_start,gen_content_sha256,gen_tokens_sha256,server_log,verbosity,resume_total_ms
1.1,20260705T103125_blockE_32k,2026-07-05T10:33:09,2026-07-05T10:33:09,E,blockE,cold,1,0,0,545cd94e6777d3c40a4ad025cc3ae780d11e6ac9,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Gemma-3-4B-it-Q4_K_M,4996030242583a40aa151ff93f49ed787ac8c25e4120c3ae4588b2e2a7d1ae94,32k,32768,q1,32212,27,33243,1,99,q8_0,q8_0,on,1,,0,42,0,1,64,49.021,49.9796,32213,48930.254,44,956.8,658.3452438239948,45.9866220735786,32256,32213,"{""cache_n"":0,""prompt_n"":32213,""prompt_ms"":48930.254,""prompt_per_token_ms"":1.5189598609257133,""prompt_per_second"":658.3452438239948,""predicted_n"":44,""predicted_ms"":956.8,""predicted_per_token_ms"":21.745454545454546,""predicted_per_second"":45.9866220735786}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,345.31,q8_0,q8_0,139.55,0.0,4855,4974.1,4966.7,502,215.8,a0c030153a1ced7120ba7cebcc5ddf6d5732bcea4eaee17a1628c7973f5f69d1,8c09ab78c1ff8f75d7832e827fc351056cd6a85fabec3c18ca019d6feb3ceb89,results/raw/20260705T103125_blockE_32k_cold.log,default(timed)/5(profile),
1.1,20260705T103125_blockE_32k,2026-07-05T10:33:59,2026-07-05T10:33:59,E,blockE,cold,2,0,0,545cd94e6777d3c40a4ad025cc3ae780d11e6ac9,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Gemma-3-4B-it-Q4_K_M,4996030242583a40aa151ff93f49ed787ac8c25e4120c3ae4588b2e2a7d1ae94,32k,32768,q1,32212,27,33243,1,99,q8_0,q8_0,on,1,,0,42,0,1,64,48.8131,49.7664,32213,48723.219,44,951.293,661.1426884582482,46.252836928265,32256,32213,"{""cache_n"":0,""prompt_n"":32213,""prompt_ms"":48723.219,""prompt_per_token_ms"":1.512532797317853,""prompt_per_second"":661.1426884582482,""predicted_n"":44,""predicted_ms"":951.293,""predicted_per_token_ms"":21.620295454545456,""predicted_per_second"":46.252836928265}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,345.31,q8_0,q8_0,139.55,0.0,4855,4974.1,4966.7,502,215.8,a0c030153a1ced7120ba7cebcc5ddf6d5732bcea4eaee17a1628c7973f5f69d1,8c09ab78c1ff8f75d7832e827fc351056cd6a85fabec3c18ca019d6feb3ceb89,results/raw/20260705T103125_blockE_32k_cold.log,default(timed)/5(profile),
1.1,20260705T103125_blockE_32k,2026-07-05T10:34:49,2026-07-05T10:34:49,E,blockE,cold,3,0,0,545cd94e6777d3c40a4ad025cc3ae780d11e6ac9,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Gemma-3-4B-it-Q4_K_M,4996030242583a40aa151ff93f49ed787ac8c25e4120c3ae4588b2e2a7d1ae94,32k,32768,q1,32212,27,33243,1,99,q8_0,q8_0,on,1,,0,42,0,1,64,49.0014,49.9577,32213,48909.188,44,954.354,658.6288040602923,46.104485337725826,32256,32213,"{""cache_n"":0,""prompt_n"":32213,""prompt_ms"":48909.188,""prompt_per_token_ms"":1.518305901344178,""prompt_per_second"":658.6288040602923,""predicted_n"":44,""predicted_ms"":954.354,""predicted_per_token_ms"":21.689863636363636,""predicted_per_second"":46.104485337725826}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,345.31,q8_0,q8_0,139.55,0.0,4855,4974.1,4966.7,502,215.8,a0c030153a1ced7120ba7cebcc5ddf6d5732bcea4eaee17a1628c7973f5f69d1,8c09ab78c1ff8f75d7832e827fc351056cd6a85fabec3c18ca019d6feb3ceb89,results/raw/20260705T103125_blockE_32k_cold.log,default(timed)/5(profile),
1.1,20260705T103125_blockE_32k,2026-07-05T10:35:39,2026-07-05T10:35:39,E,blockE,cold,4,0,0,545cd94e6777d3c40a4ad025cc3ae780d11e6ac9,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Gemma-3-4B-it-Q4_K_M,4996030242583a40aa151ff93f49ed787ac8c25e4120c3ae4588b2e2a7d1ae94,32k,32768,q1,32212,27,33243,1,99,q8_0,q8_0,on,1,,0,42,0,1,64,49.4829,50.4701,32213,49392.445,44,985.079,652.1847622647552,44.66646837461767,32256,32213,"{""cache_n"":0,""prompt_n"":32213,""prompt_ms"":49392.445,""prompt_per_token_ms"":1.533307826032968,""prompt_per_second"":652.1847622647552,""predicted_n"":44,""predicted_ms"":985.079,""predicted_per_token_ms"":22.388159090909088,""predicted_per_second"":44.66646837461767}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,345.31,q8_0,q8_0,139.55,0.0,4855,4974.1,4966.7,502,215.8,a0c030153a1ced7120ba7cebcc5ddf6d5732bcea4eaee17a1628c7973f5f69d1,8c09ab78c1ff8f75d7832e827fc351056cd6a85fabec3c18ca019d6feb3ceb89,results/raw/20260705T103125_blockE_32k_cold.log,default(timed)/5(profile),
1.1,20260705T103125_blockE_32k,2026-07-05T10:36:30,2026-07-05T10:36:30,E,blockE,cold,5,0,0,545cd94e6777d3c40a4ad025cc3ae780d11e6ac9,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Gemma-3-4B-it-Q4_K_M,4996030242583a40aa151ff93f49ed787ac8c25e4120c3ae4588b2e2a7d1ae94,32k,32768,q1,32212,27,33243,1,99,q8_0,q8_0,on,1,,0,42,0,1,64,49.8676,50.8587,32213,49777.875,44,989.077,647.1348967789405,44.48591970089285,32256,32213,"{""cache_n"":0,""prompt_n"":32213,""prompt_ms"":49777.875,""prompt_per_token_ms"":1.545272871201068,""prompt_per_second"":647.1348967789405,""predicted_n"":44,""predicted_ms"":989.077,""predicted_per_token_ms"":22.479022727272728,""predicted_per_second"":44.48591970089285}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,345.31,q8_0,q8_0,139.55,0.0,4855,4974.1,4966.7,502,215.8,a0c030153a1ced7120ba7cebcc5ddf6d5732bcea4eaee17a1628c7973f5f69d1,8c09ab78c1ff8f75d7832e827fc351056cd6a85fabec3c18ca019d6feb3ceb89,results/raw/20260705T103125_blockE_32k_cold.log,default(timed)/5(profile),
1.1,20260705T103125_blockE_32k,2026-07-05T10:37:22,2026-07-05T10:37:22,E,blockE,cold_baseline,1,0,0,545cd94e6777d3c40a4ad025cc3ae780d11e6ac9,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Gemma-3-4B-it-Q4_K_M,4996030242583a40aa151ff93f49ed787ac8c25e4120c3ae4588b2e2a7d1ae94,32k,32768,q2,32219,34,33243,1,99,q8_0,q8_0,on,1,,0,42,0,1,64,50.2754,51.5015,32220,50185.73,52,1224.169,642.0151704478544,42.47779514103036,32271,32220,"{""cache_n"":0,""prompt_n"":32220,""prompt_ms"":50185.73,""prompt_per_token_ms"":1.5575955927995035,""prompt_per_second"":642.0151704478544,""predicted_n"":52,""predicted_ms"":1224.169,""predicted_per_token_ms"":23.54171153846154,""predicted_per_second"":42.47779514103036}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,345.31,q8_0,q8_0,139.55,0.0,4855,4974.1,4966.7,502,215.8,c1c77278c3f53b14086738f3538d59e155ec9b1d49313e8e8f4bd6166f816175,8c877b0770340dbed4b9de348d9d787e24b7c1005332e6fd3a8a9c0f8100cd99,results/raw/20260705T103125_blockE_32k_cold.log,default(timed)/5(profile),
1.1,20260705T103125_blockE_32k,2026-07-05T10:38:12,2026-07-05T10:38:12,E,blockE,cold_baseline,1,0,0,545cd94e6777d3c40a4ad025cc3ae780d11e6ac9,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Gemma-3-4B-it-Q4_K_M,4996030242583a40aa151ff93f49ed787ac8c25e4120c3ae4588b2e2a7d1ae94,32k,32768,q3,32215,30,33243,1,99,q8_0,q8_0,on,1,,0,42,0,1,64,50.4671,50.5746,32216,50371.725,6,105.642,639.5651528709807,56.795592662009426,32221,32216,"{""cache_n"":0,""prompt_n"":32216,""prompt_ms"":50371.725,""prompt_per_token_ms"":1.5635623603178543,""prompt_per_second"":639.5651528709807,""predicted_n"":6,""predicted_ms"":105.642,""predicted_per_token_ms"":17.607,""predicted_per_second"":56.795592662009426}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,345.31,q8_0,q8_0,139.55,0.0,4855,4974.1,4966.7,502,215.8,38a1761078d970de9fc334280a552353b3be1a05e9c170fb7c042eb88d0011f2,bbf480c67d1becb5279dc16ed7f3cef8c45bceed2c74b9e4ab24bf7123ece5fa,results/raw/20260705T103125_blockE_32k_cold.log,default(timed)/5(profile),
1.1,20260705T103125_blockE_32k,2026-07-05T10:39:03,2026-07-05T10:39:03,E,blockE,cold_baseline,1,0,0,545cd94e6777d3c40a4ad025cc3ae780d11e6ac9,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Gemma-3-4B-it-Q4_K_M,4996030242583a40aa151ff93f49ed787ac8c25e4120c3ae4588b2e2a7d1ae94,32k,32768,q4,32216,31,33243,1,99,q8_0,q8_0,on,1,,0,42,0,1,64,50.7153,50.8613,32217,50625.532,8,144.336,636.3784977113919,55.42622769094335,32224,32217,"{""cache_n"":0,""prompt_n"":32217,""prompt_ms"":50625.532,""prompt_per_token_ms"":1.571391873855418,""prompt_per_second"":636.3784977113919,""predicted_n"":8,""predicted_ms"":144.336,""predicted_per_token_ms"":18.042,""predicted_per_second"":55.42622769094335}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,345.31,q8_0,q8_0,139.55,0.0,4855,4974.1,4966.7,502,215.8,34ff89702b4424dbb18fdca96b8d83ad6efd63238967744cc40dc868b3eb30ea,432a51d6e78c6c1e8631a61928d88ad4c5791d80b9124595321824799012a736,results/raw/20260705T103125_blockE_32k_cold.log,default(timed)/5(profile),
1.1,20260705T103125_blockE_32k,2026-07-05T10:39:54,2026-07-05T10:39:54,E,blockE,cold_baseline,1,0,0,545cd94e6777d3c40a4ad025cc3ae780d11e6ac9,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Gemma-3-4B-it-Q4_K_M,4996030242583a40aa151ff93f49ed787ac8c25e4120c3ae4588b2e2a7d1ae94,32k,32768,q5,32214,29,33243,1,99,q8_0,q8_0,on,1,,0,42,0,1,64,50.1441,50.5884,32215,50052.081,22,442.337,643.6295825542198,49.73583489511391,32236,32215,"{""cache_n"":0,""prompt_n"":32215,""prompt_ms"":50052.081,""prompt_per_token_ms"":1.5536886853950023,""prompt_per_second"":643.6295825542198,""predicted_n"":22,""predicted_ms"":442.337,""predicted_per_token_ms"":20.10622727272727,""predicted_per_second"":49.73583489511391}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,345.31,q8_0,q8_0,139.55,0.0,4855,4974.1,4966.7,502,215.8,726c4b3e68d01b312f906b1edf475ed70970c1a67d474e0908943ddac7e3e932,71b7caae98bc32ecb541e7ff60ed13c29810efbb08254480c2479085369e386f,results/raw/20260705T103125_blockE_32k_cold.log,default(timed)/5(profile),
1.1,20260705T103125_blockE_32k,2026-07-05T10:40:48,2026-07-05T10:40:48,E,blockE,disk_restore,1,0,0,545cd94e6777d3c40a4ad025cc3ae780d11e6ac9,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Gemma-3-4B-it-Q4_K_M,4996030242583a40aa151ff93f49ed787ac8c25e4120c3ae4588b2e2a7d1ae94,32k,32768,q1,32212,27,33243,1,99,q8_0,q8_0,on,1,,0,42,0,1,64,0.1839,1.2582,28,96.283,44,1072.38,290.80938483429054,41.03023182080978,32256,32213,"{""cache_n"":32185,""prompt_n"":28,""prompt_ms"":96.283,""prompt_per_token_ms"":3.4386785714285715,""prompt_per_second"":290.80938483429054,""predicted_n"":44,""predicted_ms"":1072.38,""predicted_per_token_ms"":24.37227272727273,""predicted_per_second"":41.03023182080978}",PASS,True,PASS,8c09ab78c1ff8f75d7832e827fc351056cd6a85fabec3c18ca019d6feb3ceb89,8c09ab78c1ff8f75d7832e827fc351056cd6a85fabec3c18ca019d6feb3ceb89,doc_prefill,warm_read,blkE_32k_q8_0.bin,415330300,59.386,32186,61.79,415330300,32186,b9871,b9871,,WORKS,345.31,q8_0,q8_0,139.55,0.0,4855,4873.2,4865.3,6,215.4,a0c030153a1ced7120ba7cebcc5ddf6d5732bcea4eaee17a1628c7973f5f69d1,8c09ab78c1ff8f75d7832e827fc351056cd6a85fabec3c18ca019d6feb3ceb89,results/raw/20260705T103125_blockE_32k_restore.log,default(timed)/5(profile),245.7
