schema_version,run_id,ts_start,ts_end,block,scenario,mode,rep,is_warmup,side_experiment,harness_git_sha,harness_git_dirty,llamacpp_tag,llamacpp_sha,model_name,model_sha256,doc_label,doc_tokens,question_id,full_prompt_tokens,new_input_tokens,ctx_size,n_slots,ngl,cache_type_k,cache_type_v,flash_attn,swa_full,cache_reuse_n,cache_ram_mib,seed,temperature,top_k,n_predict,client_ttft_s,client_total_s,server_prompt_n,server_prompt_ms,server_predicted_n,server_predicted_ms,server_prompt_tok_s,server_predicted_tok_s,tokens_cached,tokens_evaluated,server_timings_json,reuse_assert,reuse_bool,probe_result,probe_baseline_sha,probe_restored_sha,save_point,page_cache_state,save_file,save_bytes,save_ms,n_saved,restore_ms,restore_bytes,n_restored,save_build_tag,restore_build_tag,save_flags_json,outcome,kv_total_mib,kv_k_type,kv_v_type,compute_buffer_mtl_mib,model_buffer_mtl_mib,projected_device_mib,rss_peak_mb,rss_mean_mb,rss_n,free_disk_gb_start,gen_content_sha256,gen_tokens_sha256,server_log,verbosity,resume_total_ms
1.1,20260705T100646_blockE_16k,2026-07-05T10:08:43,2026-07-05T10:08:43,E,blockE,cold,1,0,0,545cd94e6777d3c40a4ad025cc3ae780d11e6ac9,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Qwen2.5-7B-Instruct-Q4_K_M,65b8fcd92af6b4fefa935c625d1ac27ea29dcb6ee14589c55a8f115ceaaa1423,16k,16384,q1,16440,28,17470,1,99,q8_0,q8_0,on,0,,0,42,0,1,64,54.5719,56.9183,16440,54550.836,64,2345.369,301.37026680947656,27.287816970378646,16503,16440,"{""cache_n"":0,""prompt_n"":16440,""prompt_ms"":54550.836,""prompt_per_token_ms"":3.318177372262774,""prompt_per_second"":301.37026680947656,""predicted_n"":64,""predicted_ms"":2345.369,""predicted_per_token_ms"":36.646390625,""predicted_per_second"":27.287816970378646}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,513.19,q8_0,q8_0,149.34,0.0,4830,5138.2,5134.1,600,215.8,3dd63706f998fb8f6cbfb843352239e910ee71b969d176077701b0d94dd1f6fc,e4e6659e98530864df54fcde904a317e0122aac35b017000963de6efba2182d8,results/raw/20260705T100646_blockE_16k_cold.log,default(timed)/5(profile),
1.1,20260705T100646_blockE_16k,2026-07-05T10:09:42,2026-07-05T10:09:42,E,blockE,cold,2,0,0,545cd94e6777d3c40a4ad025cc3ae780d11e6ac9,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Qwen2.5-7B-Instruct-Q4_K_M,65b8fcd92af6b4fefa935c625d1ac27ea29dcb6ee14589c55a8f115ceaaa1423,16k,16384,q1,16440,28,17470,1,99,q8_0,q8_0,on,0,,0,42,0,1,64,56.1643,58.6917,16440,56143.897,64,2526.408,292.81900399610663,25.33240870041577,16503,16440,"{""cache_n"":0,""prompt_n"":16440,""prompt_ms"":56143.897,""prompt_per_token_ms"":3.4150788929440385,""prompt_per_second"":292.81900399610663,""predicted_n"":64,""predicted_ms"":2526.408,""predicted_per_token_ms"":39.475125,""predicted_per_second"":25.33240870041577}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,513.19,q8_0,q8_0,149.34,0.0,4830,5138.2,5134.1,600,215.8,3dd63706f998fb8f6cbfb843352239e910ee71b969d176077701b0d94dd1f6fc,e4e6659e98530864df54fcde904a317e0122aac35b017000963de6efba2182d8,results/raw/20260705T100646_blockE_16k_cold.log,default(timed)/5(profile),
1.1,20260705T100646_blockE_16k,2026-07-05T10:10:42,2026-07-05T10:10:42,E,blockE,cold,3,0,0,545cd94e6777d3c40a4ad025cc3ae780d11e6ac9,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Qwen2.5-7B-Instruct-Q4_K_M,65b8fcd92af6b4fefa935c625d1ac27ea29dcb6ee14589c55a8f115ceaaa1423,16k,16384,q1,16440,28,17470,1,99,q8_0,q8_0,on,0,,0,42,0,1,64,58.2645,60.8466,16440,58244.362,64,2581.102,282.2590794281513,24.79561055704114,16503,16440,"{""cache_n"":0,""prompt_n"":16440,""prompt_ms"":58244.362,""prompt_per_token_ms"":3.542844403892944,""prompt_per_second"":282.2590794281513,""predicted_n"":64,""predicted_ms"":2581.102,""predicted_per_token_ms"":40.32971875,""predicted_per_second"":24.79561055704114}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,513.19,q8_0,q8_0,149.34,0.0,4830,5138.2,5134.1,600,215.8,3dd63706f998fb8f6cbfb843352239e910ee71b969d176077701b0d94dd1f6fc,e4e6659e98530864df54fcde904a317e0122aac35b017000963de6efba2182d8,results/raw/20260705T100646_blockE_16k_cold.log,default(timed)/5(profile),
1.1,20260705T100646_blockE_16k,2026-07-05T10:11:43,2026-07-05T10:11:43,E,blockE,cold,4,0,0,545cd94e6777d3c40a4ad025cc3ae780d11e6ac9,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Qwen2.5-7B-Instruct-Q4_K_M,65b8fcd92af6b4fefa935c625d1ac27ea29dcb6ee14589c55a8f115ceaaa1423,16k,16384,q1,16440,28,17470,1,99,q8_0,q8_0,on,0,,0,42,0,1,64,57.9085,60.4151,16440,57888.447,64,2505.473,283.99449029959294,25.54407890246672,16503,16440,"{""cache_n"":0,""prompt_n"":16440,""prompt_ms"":57888.447,""prompt_per_token_ms"":3.521195072992701,""prompt_per_second"":283.99449029959294,""predicted_n"":64,""predicted_ms"":2505.473,""predicted_per_token_ms"":39.148015625,""predicted_per_second"":25.54407890246672}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,513.19,q8_0,q8_0,149.34,0.0,4830,5138.2,5134.1,600,215.8,3dd63706f998fb8f6cbfb843352239e910ee71b969d176077701b0d94dd1f6fc,e4e6659e98530864df54fcde904a317e0122aac35b017000963de6efba2182d8,results/raw/20260705T100646_blockE_16k_cold.log,default(timed)/5(profile),
1.1,20260705T100646_blockE_16k,2026-07-05T10:12:42,2026-07-05T10:12:42,E,blockE,cold,5,0,0,545cd94e6777d3c40a4ad025cc3ae780d11e6ac9,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Qwen2.5-7B-Instruct-Q4_K_M,65b8fcd92af6b4fefa935c625d1ac27ea29dcb6ee14589c55a8f115ceaaa1423,16k,16384,q1,16440,28,17470,1,99,q8_0,q8_0,on,0,,0,42,0,1,64,56.9562,59.4116,16440,56935.881,64,2454.6,288.7458613312754,26.07349466308156,16503,16440,"{""cache_n"":0,""prompt_n"":16440,""prompt_ms"":56935.881,""prompt_per_token_ms"":3.463253102189781,""prompt_per_second"":288.7458613312754,""predicted_n"":64,""predicted_ms"":2454.6,""predicted_per_token_ms"":38.353125,""predicted_per_second"":26.07349466308156}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,513.19,q8_0,q8_0,149.34,0.0,4830,5138.2,5134.1,600,215.8,3dd63706f998fb8f6cbfb843352239e910ee71b969d176077701b0d94dd1f6fc,e4e6659e98530864df54fcde904a317e0122aac35b017000963de6efba2182d8,results/raw/20260705T100646_blockE_16k_cold.log,default(timed)/5(profile),
1.1,20260705T100646_blockE_16k,2026-07-05T10:13:41,2026-07-05T10:13:41,E,blockE,cold_baseline,1,0,0,545cd94e6777d3c40a4ad025cc3ae780d11e6ac9,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Qwen2.5-7B-Instruct-Q4_K_M,65b8fcd92af6b4fefa935c625d1ac27ea29dcb6ee14589c55a8f115ceaaa1423,16k,16384,q2,16446,34,17470,1,99,q8_0,q8_0,on,0,,0,42,0,1,64,56.6173,59.0658,16446,56596.92,64,2447.571,290.58118356970664,26.148373223902393,16509,16446,"{""cache_n"":0,""prompt_n"":16446,""prompt_ms"":56596.92,""prompt_per_token_ms"":3.4413790587376867,""prompt_per_second"":290.58118356970664,""predicted_n"":64,""predicted_ms"":2447.571,""predicted_per_token_ms"":38.243296875,""predicted_per_second"":26.148373223902393}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,513.19,q8_0,q8_0,149.34,0.0,4830,5138.2,5134.1,600,215.8,6c51555f845754a2cb17bac08195f527e7932c133b56c7005495a0668917c782,2d76d007ec0b88a33cbcb650b78d1ce26c90f8bb681f4d1acdf4595e88135141,results/raw/20260705T100646_blockE_16k_cold.log,default(timed)/5(profile),
1.1,20260705T100646_blockE_16k,2026-07-05T10:14:41,2026-07-05T10:14:41,E,blockE,cold_baseline,1,0,0,545cd94e6777d3c40a4ad025cc3ae780d11e6ac9,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Qwen2.5-7B-Instruct-Q4_K_M,65b8fcd92af6b4fefa935c625d1ac27ea29dcb6ee14589c55a8f115ceaaa1423,16k,16384,q3,16442,30,17470,1,99,q8_0,q8_0,on,0,,0,42,0,1,64,57.2817,59.8879,16442,57261.363,64,2605.329,287.1395149989706,24.565035740207858,16505,16442,"{""cache_n"":0,""prompt_n"":16442,""prompt_ms"":57261.363,""prompt_per_token_ms"":3.4826276000486556,""prompt_per_second"":287.1395149989706,""predicted_n"":64,""predicted_ms"":2605.329,""predicted_per_token_ms"":40.708265625,""predicted_per_second"":24.565035740207858}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,513.19,q8_0,q8_0,149.34,0.0,4830,5138.2,5134.1,600,215.8,5c31c2b10e2dd4e5da1e77038bb273e7cd9230b31624c37229169702d88c9446,7ca719174ef638b1e2f680fa082e0c557faeea5c024ca7562ad094ed4873dea0,results/raw/20260705T100646_blockE_16k_cold.log,default(timed)/5(profile),
1.1,20260705T100646_blockE_16k,2026-07-05T10:15:45,2026-07-05T10:15:45,E,blockE,cold_baseline,1,0,0,545cd94e6777d3c40a4ad025cc3ae780d11e6ac9,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Qwen2.5-7B-Instruct-Q4_K_M,65b8fcd92af6b4fefa935c625d1ac27ea29dcb6ee14589c55a8f115ceaaa1423,16k,16384,q4,16443,31,17470,1,99,q8_0,q8_0,on,0,,0,42,0,1,64,60.7589,63.6329,16443,60738.466,64,2873.006,270.71806522081084,22.276319645695136,16506,16443,"{""cache_n"":0,""prompt_n"":16443,""prompt_ms"":60738.466,""prompt_per_token_ms"":3.6938798272821263,""prompt_per_second"":270.71806522081084,""predicted_n"":64,""predicted_ms"":2873.006,""predicted_per_token_ms"":44.89071875,""predicted_per_second"":22.276319645695136}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,513.19,q8_0,q8_0,149.34,0.0,4830,5138.2,5134.1,600,215.8,a9c7c57cb858e733b2858296524cdf5efdb48e0286fea07672f54fc4f8a18997,d87002ecc0c8fbfc9b955835c1d49ddebbfa1dbc0a10429c184cac830627cb03,results/raw/20260705T100646_blockE_16k_cold.log,default(timed)/5(profile),
1.1,20260705T100646_blockE_16k,2026-07-05T10:16:52,2026-07-05T10:16:52,E,blockE,cold_baseline,1,0,0,545cd94e6777d3c40a4ad025cc3ae780d11e6ac9,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Qwen2.5-7B-Instruct-Q4_K_M,65b8fcd92af6b4fefa935c625d1ac27ea29dcb6ee14589c55a8f115ceaaa1423,16k,16384,q5,16441,29,17470,1,99,q8_0,q8_0,on,0,,0,42,0,1,64,64.4973,67.5199,16441,64476.89,64,3021.442,254.99058654969247,21.181938954975802,16504,16441,"{""cache_n"":0,""prompt_n"":16441,""prompt_ms"":64476.89,""prompt_per_token_ms"":3.9217133994282585,""prompt_per_second"":254.99058654969247,""predicted_n"":64,""predicted_ms"":3021.442,""predicted_per_token_ms"":47.21003125,""predicted_per_second"":21.181938954975802}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,513.19,q8_0,q8_0,149.34,0.0,4830,5138.2,5134.1,600,215.8,1b30a097c2315d0dafb2a7507c120ce7bed2a26cb714484a2ac6b3c15a543d83,b885b26ebb0964556398f2c12aa43eb1423cc11232ed4c09a36325a8833f33e9,results/raw/20260705T100646_blockE_16k_cold.log,default(timed)/5(profile),
1.1,20260705T100646_blockE_16k,2026-07-05T10:18:04,2026-07-05T10:18:04,E,blockE,disk_restore,1,0,0,545cd94e6777d3c40a4ad025cc3ae780d11e6ac9,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Qwen2.5-7B-Instruct-Q4_K_M,65b8fcd92af6b4fefa935c625d1ac27ea29dcb6ee14589c55a8f115ceaaa1423,16k,16384,q1,16440,28,17470,1,99,q8_0,q8_0,on,0,,0,42,0,1,64,0.2903,3.1189,28,270.022,64,2827.516,103.69525446074765,22.634708344709633,16503,16440,"{""cache_n"":16412,""prompt_n"":28,""prompt_ms"":270.022,""prompt_per_token_ms"":9.643642857142856,""prompt_per_second"":103.69525446074765,""predicted_n"":64,""predicted_ms"":2827.516,""predicted_per_token_ms"":44.1799375,""predicted_per_second"":22.634708344709633}",PASS,True,PASS,e4e6659e98530864df54fcde904a317e0122aac35b017000963de6efba2182d8,e4e6659e98530864df54fcde904a317e0122aac35b017000963de6efba2182d8,doc_prefill,warm_read,blkE_16k_q8_0.bin,500238460,123.101,16412,63.234,500238460,16412,b9871,b9871,,WORKS,513.19,q8_0,q8_0,149.34,0.0,4830,5097.6,5096.1,19,215.3,3dd63706f998fb8f6cbfb843352239e910ee71b969d176077701b0d94dd1f6fc,e4e6659e98530864df54fcde904a317e0122aac35b017000963de6efba2182d8,results/raw/20260705T100646_blockE_16k_restore.log,default(timed)/5(profile),353.5
