schema_version,run_id,ts_start,ts_end,block,scenario,mode,rep,is_warmup,side_experiment,harness_git_sha,harness_git_dirty,llamacpp_tag,llamacpp_sha,model_name,model_sha256,doc_label,doc_tokens,question_id,full_prompt_tokens,new_input_tokens,ctx_size,n_slots,ngl,cache_type_k,cache_type_v,flash_attn,swa_full,cache_reuse_n,cache_ram_mib,seed,temperature,top_k,n_predict,client_ttft_s,client_total_s,server_prompt_n,server_prompt_ms,server_predicted_n,server_predicted_ms,server_prompt_tok_s,server_predicted_tok_s,tokens_cached,tokens_evaluated,server_timings_json,reuse_assert,reuse_bool,probe_result,probe_baseline_sha,probe_restored_sha,save_point,page_cache_state,save_file,save_bytes,save_ms,n_saved,restore_ms,restore_bytes,n_restored,save_build_tag,restore_build_tag,save_flags_json,outcome,kv_total_mib,kv_k_type,kv_v_type,compute_buffer_mtl_mib,model_buffer_mtl_mib,projected_device_mib,rss_peak_mb,rss_mean_mb,rss_n,free_disk_gb_start,gen_content_sha256,gen_tokens_sha256,server_log,verbosity,resume_total_ms
1.1,20260705T072653_blockC_2k,2026-07-05T07:27:07,2026-07-05T07:27:07,C,blockC,cold,1,0,0,8578379b0aa863c6df1fe420c81d7f9b56568a9f,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,2k,2048,q1,2075,27,3072,1,99,q8_0,q8_0,on,0,,0,42,0,1,64,4.4314,5.9411,2076,4425.122,64,1509.501,469.1396079023358,42.398116993629024,2139,2076,"{""cache_n"":0,""prompt_n"":2076,""prompt_ms"":4425.122,""prompt_per_token_ms"":2.1315616570327554,""prompt_per_second"":469.1396079023358,""predicted_n"":64,""predicted_ms"":1509.501,""predicted_per_token_ms"":23.585953125,""predicted_per_second"":42.398116993629024}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,204.0,q8_0,q8_0,111.09,0.0,4718,5035.9,5034.4,57,222.9,b15163ba2862657efed2e7a62bb5b534843ab36b822a65b5b42e1a5e200cfb44,7c53c108dd529d673b49452404925d52a887af613dd7462d92ef334eb547a8b0,results/raw/20260705T072653_blockC_2k_cold.log,default(timed)/5(profile),
1.1,20260705T072653_blockC_2k,2026-07-05T07:27:12,2026-07-05T07:27:12,C,blockC,cold,2,0,0,8578379b0aa863c6df1fe420c81d7f9b56568a9f,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,2k,2048,q1,2075,27,3072,1,99,q8_0,q8_0,on,0,,0,42,0,1,64,4.4681,5.9756,2076,4462.142,64,1507.36,465.2474080833824,42.45833775607685,2139,2076,"{""cache_n"":0,""prompt_n"":2076,""prompt_ms"":4462.142,""prompt_per_token_ms"":2.1493940269749516,""prompt_per_second"":465.2474080833824,""predicted_n"":64,""predicted_ms"":1507.36,""predicted_per_token_ms"":23.5525,""predicted_per_second"":42.45833775607685}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,204.0,q8_0,q8_0,111.09,0.0,4718,5035.9,5034.4,57,222.9,b15163ba2862657efed2e7a62bb5b534843ab36b822a65b5b42e1a5e200cfb44,7c53c108dd529d673b49452404925d52a887af613dd7462d92ef334eb547a8b0,results/raw/20260705T072653_blockC_2k_cold.log,default(timed)/5(profile),
1.1,20260705T072653_blockC_2k,2026-07-05T07:27:18,2026-07-05T07:27:18,C,blockC,cold,3,0,0,8578379b0aa863c6df1fe420c81d7f9b56568a9f,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,2k,2048,q1,2075,27,3072,1,99,q8_0,q8_0,on,0,,0,42,0,1,64,4.4224,5.9245,2076,4416.523,64,1501.286,470.05302587578507,42.63011844511971,2139,2076,"{""cache_n"":0,""prompt_n"":2076,""prompt_ms"":4416.523,""prompt_per_token_ms"":2.1274195568400773,""prompt_per_second"":470.05302587578507,""predicted_n"":64,""predicted_ms"":1501.286,""predicted_per_token_ms"":23.45759375,""predicted_per_second"":42.63011844511971}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,204.0,q8_0,q8_0,111.09,0.0,4718,5035.9,5034.4,57,222.9,b15163ba2862657efed2e7a62bb5b534843ab36b822a65b5b42e1a5e200cfb44,7c53c108dd529d673b49452404925d52a887af613dd7462d92ef334eb547a8b0,results/raw/20260705T072653_blockC_2k_cold.log,default(timed)/5(profile),
1.1,20260705T072653_blockC_2k,2026-07-05T07:27:24,2026-07-05T07:27:24,C,blockC,cold,4,0,0,8578379b0aa863c6df1fe420c81d7f9b56568a9f,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,2k,2048,q1,2075,27,3072,1,99,q8_0,q8_0,on,0,,0,42,0,1,64,4.3999,5.907,2076,4389.713,64,1505.706,472.9238562976669,42.50497773137651,2139,2076,"{""cache_n"":0,""prompt_n"":2076,""prompt_ms"":4389.713,""prompt_per_token_ms"":2.1145052986512525,""prompt_per_second"":472.9238562976669,""predicted_n"":64,""predicted_ms"":1505.706,""predicted_per_token_ms"":23.52665625,""predicted_per_second"":42.50497773137651}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,204.0,q8_0,q8_0,111.09,0.0,4718,5035.9,5034.4,57,222.9,b15163ba2862657efed2e7a62bb5b534843ab36b822a65b5b42e1a5e200cfb44,7c53c108dd529d673b49452404925d52a887af613dd7462d92ef334eb547a8b0,results/raw/20260705T072653_blockC_2k_cold.log,default(timed)/5(profile),
1.1,20260705T072653_blockC_2k,2026-07-05T07:27:30,2026-07-05T07:27:30,C,blockC,cold,5,0,0,8578379b0aa863c6df1fe420c81d7f9b56568a9f,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,2k,2048,q1,2075,27,3072,1,99,q8_0,q8_0,on,0,,0,42,0,1,64,4.4483,5.9528,2076,4439.42,64,1503.317,467.6286541935658,42.57252462388172,2139,2076,"{""cache_n"":0,""prompt_n"":2076,""prompt_ms"":4439.42,""prompt_per_token_ms"":2.1384489402697495,""prompt_per_second"":467.6286541935658,""predicted_n"":64,""predicted_ms"":1503.317,""predicted_per_token_ms"":23.489328125,""predicted_per_second"":42.57252462388172}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,204.0,q8_0,q8_0,111.09,0.0,4718,5035.9,5034.4,57,222.9,b15163ba2862657efed2e7a62bb5b534843ab36b822a65b5b42e1a5e200cfb44,7c53c108dd529d673b49452404925d52a887af613dd7462d92ef334eb547a8b0,results/raw/20260705T072653_blockC_2k_cold.log,default(timed)/5(profile),
1.1,20260705T072653_blockC_2k,2026-07-05T07:27:36,2026-07-05T07:27:36,C,blockC,cold_baseline,1,0,0,8578379b0aa863c6df1fe420c81d7f9b56568a9f,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,2k,2048,q2,2081,33,3072,1,99,q8_0,q8_0,on,0,,0,42,0,1,64,4.4929,5.5974,2082,4483.792,46,1103.794,464.33911296509734,41.67444287611637,2127,2082,"{""cache_n"":0,""prompt_n"":2082,""prompt_ms"":4483.792,""prompt_per_token_ms"":2.1535984630163307,""prompt_per_second"":464.33911296509734,""predicted_n"":46,""predicted_ms"":1103.794,""predicted_per_token_ms"":23.995521739130435,""predicted_per_second"":41.67444287611637}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,204.0,q8_0,q8_0,111.09,0.0,4718,5035.9,5034.4,57,222.9,2e023b37eb9b9b370debb4704c2d984d573a2ec6018230cf1ae411a6381048a5,75164ec113ff168816edd1c330885c9f6790f0aeba77c8843eae52b3dc44daed,results/raw/20260705T072653_blockC_2k_cold.log,default(timed)/5(profile),
1.1,20260705T072653_blockC_2k,2026-07-05T07:27:41,2026-07-05T07:27:41,C,blockC,cold_baseline,1,0,0,8578379b0aa863c6df1fe420c81d7f9b56568a9f,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,2k,2048,q3,2077,29,3072,1,99,q8_0,q8_0,on,0,,0,42,0,1,64,4.4029,4.6517,2078,4395.606,12,248.508,472.74482744813804,48.288183881404215,2089,2078,"{""cache_n"":0,""prompt_n"":2078,""prompt_ms"":4395.606,""prompt_per_token_ms"":2.1153060635226177,""prompt_per_second"":472.74482744813804,""predicted_n"":12,""predicted_ms"":248.508,""predicted_per_token_ms"":20.709,""predicted_per_second"":48.288183881404215}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,204.0,q8_0,q8_0,111.09,0.0,4718,5035.9,5034.4,57,222.9,d42d1dbc855aa33896d3561f3788abe36a32dd6089272f0583372086ab5afe1d,c3e8beb3a35ec0202687d8583c66ed6baa16cc735e0d06c09b26b05fe9b4af54,results/raw/20260705T072653_blockC_2k_cold.log,default(timed)/5(profile),
1.1,20260705T072653_blockC_2k,2026-07-05T07:27:46,2026-07-05T07:27:46,C,blockC,cold_baseline,1,0,0,8578379b0aa863c6df1fe420c81d7f9b56568a9f,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,2k,2048,q4,2078,30,3072,1,99,q8_0,q8_0,on,0,,0,42,0,1,64,4.4394,5.7834,2079,4432.907,57,1343.502,468.99246927580475,42.42643479503566,2135,2079,"{""cache_n"":0,""prompt_n"":2079,""prompt_ms"":4432.907,""prompt_per_token_ms"":2.1322303992303993,""prompt_per_second"":468.99246927580475,""predicted_n"":57,""predicted_ms"":1343.502,""predicted_per_token_ms"":23.57021052631579,""predicted_per_second"":42.42643479503566}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,204.0,q8_0,q8_0,111.09,0.0,4718,5035.9,5034.4,57,222.9,758116d1154ae637bce1a57dea05ce007cadb45f43425eb5f8d554e3ac2cdae7,7d8de5e69eaafb79f8e5e6a7199108a645ee62bb9ed91e10e37f204bf658cd84,results/raw/20260705T072653_blockC_2k_cold.log,default(timed)/5(profile),
1.1,20260705T072653_blockC_2k,2026-07-05T07:27:52,2026-07-05T07:27:52,C,blockC,cold_baseline,1,0,0,8578379b0aa863c6df1fe420c81d7f9b56568a9f,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,2k,2048,q5,2076,28,3072,1,99,q8_0,q8_0,on,0,,0,42,0,1,64,4.4339,5.3533,2077,4427.239,40,919.093,469.14115095209456,43.521167063615984,2116,2077,"{""cache_n"":0,""prompt_n"":2077,""prompt_ms"":4427.239,""prompt_per_token_ms"":2.1315546461242176,""prompt_per_second"":469.14115095209456,""predicted_n"":40,""predicted_ms"":919.093,""predicted_per_token_ms"":22.977325,""predicted_per_second"":43.521167063615984}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,204.0,q8_0,q8_0,111.09,0.0,4718,5035.9,5034.4,57,222.9,bba21e95f623ccf8cc2f22b4326bc384403f02e0ee7873969e8be3fb8f9e3b6e,f412aa6faacac8038155f746764f56e68392d6fec5647d3d5f6d16083894c3fb,results/raw/20260705T072653_blockC_2k_cold.log,default(timed)/5(profile),
1.1,20260705T072653_blockC_2k,2026-07-05T07:28:01,2026-07-05T07:28:01,C,blockC,disk_restore,1,0,0,8578379b0aa863c6df1fe420c81d7f9b56568a9f,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,2k,2048,q1,2075,27,3072,1,99,q8_0,q8_0,on,0,,0,42,0,1,64,0.1287,1.6299,28,123.3,64,1500.882,227.08840227088402,42.64159340974174,2139,2076,"{""cache_n"":2048,""prompt_n"":28,""prompt_ms"":123.3,""prompt_per_token_ms"":4.4035714285714285,""prompt_per_second"":227.08840227088402,""predicted_n"":64,""predicted_ms"":1500.882,""predicted_per_token_ms"":23.45128125,""predicted_per_second"":42.64159340974174}",PASS,True,PASS,7c53c108dd529d673b49452404925d52a887af613dd7462d92ef334eb547a8b0,7c53c108dd529d673b49452404925d52a887af613dd7462d92ef334eb547a8b0,doc_prefill,warm_read,blkC_2k_q8_0.bin,142709548,43.483,2049,12.108,142709548,2049,b9871,b9871,,WORKS,204.0,q8_0,q8_0,111.09,0.0,4718,5014.8,5014.0,8,222.7,b15163ba2862657efed2e7a62bb5b534843ab36b822a65b5b42e1a5e200cfb44,7c53c108dd529d673b49452404925d52a887af613dd7462d92ef334eb547a8b0,results/raw/20260705T072653_blockC_2k_restore.log,default(timed)/5(profile),140.8
