schema_version,run_id,ts_start,ts_end,block,scenario,mode,rep,is_warmup,side_experiment,harness_git_sha,harness_git_dirty,llamacpp_tag,llamacpp_sha,model_name,model_sha256,doc_label,doc_tokens,question_id,full_prompt_tokens,new_input_tokens,ctx_size,n_slots,ngl,cache_type_k,cache_type_v,flash_attn,swa_full,cache_reuse_n,cache_ram_mib,seed,temperature,top_k,n_predict,client_ttft_s,client_total_s,server_prompt_n,server_prompt_ms,server_predicted_n,server_predicted_ms,server_prompt_tok_s,server_predicted_tok_s,tokens_cached,tokens_evaluated,server_timings_json,reuse_assert,reuse_bool,probe_result,probe_baseline_sha,probe_restored_sha,save_point,page_cache_state,save_file,save_bytes,save_ms,n_saved,restore_ms,restore_bytes,n_restored,save_build_tag,restore_build_tag,save_flags_json,outcome,kv_total_mib,kv_k_type,kv_v_type,compute_buffer_mtl_mib,model_buffer_mtl_mib,projected_device_mib,rss_peak_mb,rss_mean_mb,rss_n,free_disk_gb_start,gen_content_sha256,gen_tokens_sha256,server_log,verbosity,resume_total_ms
1.1,20260704T223723_blockA_8k,2026-07-04T22:38:36,2026-07-04T22:38:36,A,blockA,cold,1,0,0,655445679c5451ae2f2561819aa6d7200e880c37,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,8k,8192,q1,8220,28,9216,1,99,f16,f16,on,0,,0,42,0,1,64,30.9707,33.6317,8221,30958.032,64,2660.232,265.5530558273213,24.05805207966824,8284,8221,"{""cache_n"":0,""prompt_n"":8221,""prompt_ms"":30958.032,""prompt_per_token_ms"":3.7657258241089893,""prompt_per_second"":265.5530558273213,""predicted_n"":64,""predicted_ms"":2660.232,""predicted_per_token_ms"":41.566125,""predicted_per_second"":24.05805207966824}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,1152.0,f16,f16,109.01,0.0,5664,5997.9,5995.3,283,225.3,5e500f3367245c68310cae3432ffbabf8201756bc9d897520296b5a0565aecd5,f1aae4134eee0e8c284d642bfb5d2ce07ca6b486fd4b5b05eeac2f476a4e6ec6,results/raw/20260704T223723_blockA_8k_cold.log,default(timed)/5(profile),
1.1,20260704T223723_blockA_8k,2026-07-04T22:39:05,2026-07-04T22:39:05,A,blockA,cold,2,0,0,655445679c5451ae2f2561819aa6d7200e880c37,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,8k,8192,q1,8220,28,9216,1,99,f16,f16,on,0,,0,42,0,1,64,26.4675,29.003,8221,26457.983,64,2534.857,310.719074844065,25.247972568077806,8284,8221,"{""cache_n"":0,""prompt_n"":8221,""prompt_ms"":26457.983,""prompt_per_token_ms"":3.2183411993674738,""prompt_per_second"":310.719074844065,""predicted_n"":64,""predicted_ms"":2534.857,""predicted_per_token_ms"":39.607140625,""predicted_per_second"":25.247972568077806}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,1152.0,f16,f16,109.01,0.0,5664,5997.9,5995.3,283,225.3,5e500f3367245c68310cae3432ffbabf8201756bc9d897520296b5a0565aecd5,f1aae4134eee0e8c284d642bfb5d2ce07ca6b486fd4b5b05eeac2f476a4e6ec6,results/raw/20260704T223723_blockA_8k_cold.log,default(timed)/5(profile),
1.1,20260704T223723_blockA_8k,2026-07-04T22:39:34,2026-07-04T22:39:34,A,blockA,cold,3,0,0,655445679c5451ae2f2561819aa6d7200e880c37,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,8k,8192,q1,8220,28,9216,1,99,f16,f16,on,0,,0,42,0,1,64,26.5891,28.9991,8221,26578.667,64,2409.395,309.3082132373305,26.56268482336852,8284,8221,"{""cache_n"":0,""prompt_n"":8221,""prompt_ms"":26578.667,""prompt_per_token_ms"":3.2330211653083567,""prompt_per_second"":309.3082132373305,""predicted_n"":64,""predicted_ms"":2409.395,""predicted_per_token_ms"":37.646796875,""predicted_per_second"":26.56268482336852}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,1152.0,f16,f16,109.01,0.0,5664,5997.9,5995.3,283,225.3,5e500f3367245c68310cae3432ffbabf8201756bc9d897520296b5a0565aecd5,f1aae4134eee0e8c284d642bfb5d2ce07ca6b486fd4b5b05eeac2f476a4e6ec6,results/raw/20260704T223723_blockA_8k_cold.log,default(timed)/5(profile),
1.1,20260704T223723_blockA_8k,2026-07-04T22:40:01,2026-07-04T22:40:01,A,blockA,cold,4,0,0,655445679c5451ae2f2561819aa6d7200e880c37,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,8k,8192,q1,8220,28,9216,1,99,f16,f16,on,0,,0,42,0,1,64,25.15,27.5499,8221,25140.809,64,2399.197,326.9982282590827,26.675591875114883,8284,8221,"{""cache_n"":0,""prompt_n"":8221,""prompt_ms"":25140.809,""prompt_per_token_ms"":3.0581205449458704,""prompt_per_second"":326.9982282590827,""predicted_n"":64,""predicted_ms"":2399.197,""predicted_per_token_ms"":37.487453125,""predicted_per_second"":26.675591875114883}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,1152.0,f16,f16,109.01,0.0,5664,5997.9,5995.3,283,225.3,5e500f3367245c68310cae3432ffbabf8201756bc9d897520296b5a0565aecd5,f1aae4134eee0e8c284d642bfb5d2ce07ca6b486fd4b5b05eeac2f476a4e6ec6,results/raw/20260704T223723_blockA_8k_cold.log,default(timed)/5(profile),
1.1,20260704T223723_blockA_8k,2026-07-04T22:40:28,2026-07-04T22:40:28,A,blockA,cold,5,0,0,655445679c5451ae2f2561819aa6d7200e880c37,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,8k,8192,q1,8220,28,9216,1,99,f16,f16,on,0,,0,42,0,1,64,24.342,26.579,8221,24330.506,64,2236.233,337.8885749437352,28.61955797987061,8284,8221,"{""cache_n"":0,""prompt_n"":8221,""prompt_ms"":24330.506,""prompt_per_token_ms"":2.9595555285245108,""prompt_per_second"":337.8885749437352,""predicted_n"":64,""predicted_ms"":2236.233,""predicted_per_token_ms"":34.941140625,""predicted_per_second"":28.61955797987061}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,1152.0,f16,f16,109.01,0.0,5664,5997.9,5995.3,283,225.3,5e500f3367245c68310cae3432ffbabf8201756bc9d897520296b5a0565aecd5,f1aae4134eee0e8c284d642bfb5d2ce07ca6b486fd4b5b05eeac2f476a4e6ec6,results/raw/20260704T223723_blockA_8k_cold.log,default(timed)/5(profile),
1.1,20260704T223723_blockA_8k,2026-07-04T22:40:54,2026-07-04T22:40:54,A,blockA,cold_baseline,1,0,0,655445679c5451ae2f2561819aa6d7200e880c37,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,8k,8192,q2,8226,34,9216,1,99,f16,f16,on,0,,0,42,0,1,64,23.9537,26.1613,8227,23944.117,64,2206.965,343.5917056369212,28.999100574771234,8290,8227,"{""cache_n"":0,""prompt_n"":8227,""prompt_ms"":23944.117,""prompt_per_token_ms"":2.910431141363802,""prompt_per_second"":343.5917056369212,""predicted_n"":64,""predicted_ms"":2206.965,""predicted_per_token_ms"":34.483828125,""predicted_per_second"":28.999100574771234}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,1152.0,f16,f16,109.01,0.0,5664,5997.9,5995.3,283,225.3,02e14bf7b1d8bbed27856be2301256fdbb2d883c42a36ede23644813fe65ae19,814c4f42b5af80977b91b3ca3b32c926aa12de73a071a7bb08d956eb422793e1,results/raw/20260704T223723_blockA_8k_cold.log,default(timed)/5(profile),
1.1,20260704T223723_blockA_8k,2026-07-04T22:41:19,2026-07-04T22:41:19,A,blockA,cold_baseline,1,0,0,655445679c5451ae2f2561819aa6d7200e880c37,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,8k,8192,q3,8222,30,9216,1,99,f16,f16,on,0,,0,42,0,1,64,23.6946,24.2633,8223,23683.565,19,567.956,347.20279653844347,33.4532956778342,8241,8223,"{""cache_n"":0,""prompt_n"":8223,""prompt_ms"":23683.565,""prompt_per_token_ms"":2.880161133406299,""prompt_per_second"":347.20279653844347,""predicted_n"":19,""predicted_ms"":567.956,""predicted_per_token_ms"":29.89242105263158,""predicted_per_second"":33.4532956778342}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,1152.0,f16,f16,109.01,0.0,5664,5997.9,5995.3,283,225.3,ba70c2f367cf60be3a397c63ebabedb70cf154208eb58b599e2df37ff5191dfc,70ca058f7215efca7b04ac98b00022189b1b6b032e1a781bac23f125aa159fc4,results/raw/20260704T223723_blockA_8k_cold.log,default(timed)/5(profile),
1.1,20260704T223723_blockA_8k,2026-07-04T22:41:44,2026-07-04T22:41:44,A,blockA,cold_baseline,1,0,0,655445679c5451ae2f2561819aa6d7200e880c37,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,8k,8192,q4,8223,31,9216,1,99,f16,f16,on,0,,0,42,0,1,64,23.627,25.68,8224,23617.048,64,2052.186,348.2230293980857,31.1862569961982,8287,8224,"{""cache_n"":0,""prompt_n"":8224,""prompt_ms"":23617.048,""prompt_per_token_ms"":2.871722762645914,""prompt_per_second"":348.2230293980857,""predicted_n"":64,""predicted_ms"":2052.186,""predicted_per_token_ms"":32.06540625,""predicted_per_second"":31.1862569961982}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,1152.0,f16,f16,109.01,0.0,5664,5997.9,5995.3,283,225.3,a0b1269d803a184a299bbf69aea99f28c84b3703efe06e0b67c5b784a0e1dd5f,dfd6b258e7309f2503bbec13a6b726624e5f3e7a2c94f327ed10928a5712441b,results/raw/20260704T223723_blockA_8k_cold.log,default(timed)/5(profile),
1.1,20260704T223723_blockA_8k,2026-07-04T22:42:08,2026-07-04T22:42:08,A,blockA,cold_baseline,1,0,0,655445679c5451ae2f2561819aa6d7200e880c37,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,8k,8192,q5,8221,29,9216,1,99,f16,f16,on,0,,0,42,0,1,64,21.8975,23.7319,8222,21887.068,59,1833.691,375.65561545292405,32.175541026268874,8280,8222,"{""cache_n"":0,""prompt_n"":8222,""prompt_ms"":21887.068,""prompt_per_token_ms"":2.662012648990513,""prompt_per_second"":375.65561545292405,""predicted_n"":59,""predicted_ms"":1833.691,""predicted_per_token_ms"":31.079508474576272,""predicted_per_second"":32.175541026268874}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,1152.0,f16,f16,109.01,0.0,5664,5997.9,5995.3,283,225.3,eb623d3304d7f7a3ab938a23518d36c8c56876497845f4dc5c4b463a1ffba4f9,a222a3b082f8335246a359e02a5d9d6e60c2eb17a75ccb92e23f7028cc0c778b,results/raw/20260704T223723_blockA_8k_cold.log,default(timed)/5(profile),
1.1,20260704T223723_blockA_8k,2026-07-04T22:42:35,2026-07-04T22:42:35,A,blockA,prefix_reuse,1,0,0,655445679c5451ae2f2561819aa6d7200e880c37,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,8k,8192,q1,8220,28,9216,1,99,f16,f16,on,0,256,0,42,0,1,64,0.0409,2.1433,1,31.861,64,2101.607,31.386334390006592,30.452886767126298,8284,8221,"{""cache_n"":8220,""prompt_n"":1,""prompt_ms"":31.861,""prompt_per_token_ms"":31.861,""prompt_per_second"":31.386334390006592,""predicted_n"":64,""predicted_ms"":2101.607,""predicted_per_token_ms"":32.837609375,""predicted_per_second"":30.452886767126298}",PASS,True,PASS,f1aae4134eee0e8c284d642bfb5d2ce07ca6b486fd4b5b05eeac2f476a4e6ec6,f1aae4134eee0e8c284d642bfb5d2ce07ca6b486fd4b5b05eeac2f476a4e6ec6,doc_prefill,n/a,,,,,,,,b9871,b9871,,WORKS,1152.0,f16,f16,109.01,0.0,5664,5995.8,5988.1,34,225.3,5e500f3367245c68310cae3432ffbabf8201756bc9d897520296b5a0565aecd5,f1aae4134eee0e8c284d642bfb5d2ce07ca6b486fd4b5b05eeac2f476a4e6ec6,results/raw/20260704T223723_blockA_8k_prefix.log,default(timed)/5(profile),
