schema_version,run_id,ts_start,ts_end,block,scenario,mode,rep,is_warmup,side_experiment,harness_git_sha,harness_git_dirty,llamacpp_tag,llamacpp_sha,model_name,model_sha256,doc_label,doc_tokens,question_id,full_prompt_tokens,new_input_tokens,ctx_size,n_slots,ngl,cache_type_k,cache_type_v,flash_attn,swa_full,cache_reuse_n,cache_ram_mib,seed,temperature,top_k,n_predict,client_ttft_s,client_total_s,server_prompt_n,server_prompt_ms,server_predicted_n,server_predicted_ms,server_prompt_tok_s,server_predicted_tok_s,tokens_cached,tokens_evaluated,server_timings_json,reuse_assert,reuse_bool,probe_result,probe_baseline_sha,probe_restored_sha,save_point,page_cache_state,save_file,save_bytes,save_ms,n_saved,restore_ms,restore_bytes,n_restored,save_build_tag,restore_build_tag,save_flags_json,outcome,kv_total_mib,kv_k_type,kv_v_type,compute_buffer_mtl_mib,model_buffer_mtl_mib,projected_device_mib,rss_peak_mb,rss_mean_mb,rss_n,free_disk_gb_start,gen_content_sha256,gen_tokens_sha256,server_log,verbosity,resume_total_ms
1.1,20260705T072806_blockC_2k,2026-07-05T07:28:19,2026-07-05T07:28:19,C,blockC,cold,1,0,0,8578379b0aa863c6df1fe420c81d7f9b56568a9f,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,2k,2048,q1,2075,27,3072,1,99,q4_0,q4_0,on,0,,0,42,0,1,64,4.3858,5.8754,2076,4380.086,64,1489.462,473.9632966110711,42.968534947517966,2139,2076,"{""cache_n"":0,""prompt_n"":2076,""prompt_ms"":4380.086,""prompt_per_token_ms"":2.1098680154142584,""prompt_per_second"":473.9632966110711,""predicted_n"":64,""predicted_ms"":1489.462,""predicted_per_token_ms"":23.27284375,""predicted_per_second"":42.968534947517966}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,108.0,q4_0,q4_0,111.09,0.0,4622,4938.5,4937.5,56,222.9,0ed0709e4bee3743218905f06baa11d7f2a878b50f48f1d08c73f2c076b82289,89527817855b36acd5c5ffee5b763a83f638455cd42fd958caa0a0982506c218,results/raw/20260705T072806_blockC_2k_cold.log,default(timed)/5(profile),
1.1,20260705T072806_blockC_2k,2026-07-05T07:28:25,2026-07-05T07:28:25,C,blockC,cold,2,0,0,8578379b0aa863c6df1fe420c81d7f9b56568a9f,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,2k,2048,q1,2075,27,3072,1,99,q4_0,q4_0,on,0,,0,42,0,1,64,4.3838,5.8815,2076,4377.85,64,1497.351,474.2053747844261,42.74214930233459,2139,2076,"{""cache_n"":0,""prompt_n"":2076,""prompt_ms"":4377.85,""prompt_per_token_ms"":2.108790944123314,""prompt_per_second"":474.2053747844261,""predicted_n"":64,""predicted_ms"":1497.351,""predicted_per_token_ms"":23.396109375,""predicted_per_second"":42.74214930233459}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,108.0,q4_0,q4_0,111.09,0.0,4622,4938.5,4937.5,56,222.9,0ed0709e4bee3743218905f06baa11d7f2a878b50f48f1d08c73f2c076b82289,89527817855b36acd5c5ffee5b763a83f638455cd42fd958caa0a0982506c218,results/raw/20260705T072806_blockC_2k_cold.log,default(timed)/5(profile),
1.1,20260705T072806_blockC_2k,2026-07-05T07:28:31,2026-07-05T07:28:31,C,blockC,cold,3,0,0,8578379b0aa863c6df1fe420c81d7f9b56568a9f,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,2k,2048,q1,2075,27,3072,1,99,q4_0,q4_0,on,0,,0,42,0,1,64,4.4045,5.9134,2076,4398.478,64,1508.802,471.9814444905715,42.41775925535624,2139,2076,"{""cache_n"":0,""prompt_n"":2076,""prompt_ms"":4398.478,""prompt_per_token_ms"":2.1187273603082852,""prompt_per_second"":471.9814444905715,""predicted_n"":64,""predicted_ms"":1508.802,""predicted_per_token_ms"":23.57503125,""predicted_per_second"":42.41775925535624}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,108.0,q4_0,q4_0,111.09,0.0,4622,4938.5,4937.5,56,222.9,0ed0709e4bee3743218905f06baa11d7f2a878b50f48f1d08c73f2c076b82289,89527817855b36acd5c5ffee5b763a83f638455cd42fd958caa0a0982506c218,results/raw/20260705T072806_blockC_2k_cold.log,default(timed)/5(profile),
1.1,20260705T072806_blockC_2k,2026-07-05T07:28:37,2026-07-05T07:28:37,C,blockC,cold,4,0,0,8578379b0aa863c6df1fe420c81d7f9b56568a9f,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,2k,2048,q1,2075,27,3072,1,99,q4_0,q4_0,on,0,,0,42,0,1,64,4.4192,5.9362,2076,4413.442,64,1516.699,470.38116735192165,42.1969026154827,2139,2076,"{""cache_n"":0,""prompt_n"":2076,""prompt_ms"":4413.442,""prompt_per_token_ms"":2.125935452793834,""prompt_per_second"":470.38116735192165,""predicted_n"":64,""predicted_ms"":1516.699,""predicted_per_token_ms"":23.698421875,""predicted_per_second"":42.1969026154827}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,108.0,q4_0,q4_0,111.09,0.0,4622,4938.5,4937.5,56,222.9,0ed0709e4bee3743218905f06baa11d7f2a878b50f48f1d08c73f2c076b82289,89527817855b36acd5c5ffee5b763a83f638455cd42fd958caa0a0982506c218,results/raw/20260705T072806_blockC_2k_cold.log,default(timed)/5(profile),
1.1,20260705T072806_blockC_2k,2026-07-05T07:28:43,2026-07-05T07:28:43,C,blockC,cold,5,0,0,8578379b0aa863c6df1fe420c81d7f9b56568a9f,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,2k,2048,q1,2075,27,3072,1,99,q4_0,q4_0,on,0,,0,42,0,1,64,4.4406,5.9575,2076,4434.678,64,1516.589,468.12868938849675,42.19996320690708,2139,2076,"{""cache_n"":0,""prompt_n"":2076,""prompt_ms"":4434.678,""prompt_per_token_ms"":2.136164739884393,""prompt_per_second"":468.12868938849675,""predicted_n"":64,""predicted_ms"":1516.589,""predicted_per_token_ms"":23.696703125,""predicted_per_second"":42.19996320690708}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,108.0,q4_0,q4_0,111.09,0.0,4622,4938.5,4937.5,56,222.9,0ed0709e4bee3743218905f06baa11d7f2a878b50f48f1d08c73f2c076b82289,89527817855b36acd5c5ffee5b763a83f638455cd42fd958caa0a0982506c218,results/raw/20260705T072806_blockC_2k_cold.log,default(timed)/5(profile),
1.1,20260705T072806_blockC_2k,2026-07-05T07:28:49,2026-07-05T07:28:49,C,blockC,cold_baseline,1,0,0,8578379b0aa863c6df1fe420c81d7f9b56568a9f,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,2k,2048,q2,2081,33,3072,1,99,q4_0,q4_0,on,0,,0,42,0,1,64,4.5313,5.5067,2082,4525.404,42,975.153,460.06942142624166,43.07016437420589,2123,2082,"{""cache_n"":0,""prompt_n"":2082,""prompt_ms"":4525.404,""prompt_per_token_ms"":2.173585014409222,""prompt_per_second"":460.06942142624166,""predicted_n"":42,""predicted_ms"":975.153,""predicted_per_token_ms"":23.217928571428573,""predicted_per_second"":43.07016437420589}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,108.0,q4_0,q4_0,111.09,0.0,4622,4938.5,4937.5,56,222.9,73a0b464c8a78eb7b6a26f1ca096501a90c2dcf4e990868e122fecb6ce0c3383,8ebc9d6893512327baf810ea18c4b526e9db68034bdf297864a9b36eb6b2414a,results/raw/20260705T072806_blockC_2k_cold.log,default(timed)/5(profile),
1.1,20260705T072806_blockC_2k,2026-07-05T07:28:53,2026-07-05T07:28:53,C,blockC,cold_baseline,1,0,0,8578379b0aa863c6df1fe420c81d7f9b56568a9f,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,2k,2048,q3,2077,29,3072,1,99,q4_0,q4_0,on,0,,0,42,0,1,64,4.5187,4.7686,2078,4512.821,12,249.672,460.46585938152657,48.06305873305777,2089,2078,"{""cache_n"":0,""prompt_n"":2078,""prompt_ms"":4512.821,""prompt_per_token_ms"":2.171713666987488,""prompt_per_second"":460.46585938152657,""predicted_n"":12,""predicted_ms"":249.672,""predicted_per_token_ms"":20.806,""predicted_per_second"":48.06305873305777}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,108.0,q4_0,q4_0,111.09,0.0,4622,4938.5,4937.5,56,222.9,d42d1dbc855aa33896d3561f3788abe36a32dd6089272f0583372086ab5afe1d,c3e8beb3a35ec0202687d8583c66ed6baa16cc735e0d06c09b26b05fe9b4af54,results/raw/20260705T072806_blockC_2k_cold.log,default(timed)/5(profile),
1.1,20260705T072806_blockC_2k,2026-07-05T07:28:59,2026-07-05T07:28:59,C,blockC,cold_baseline,1,0,0,8578379b0aa863c6df1fe420c81d7f9b56568a9f,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,2k,2048,q4,2078,30,3072,1,99,q4_0,q4_0,on,0,,0,42,0,1,64,4.4872,5.0626,2079,4481.648,26,575.173,463.8918540679678,45.20379085944577,2104,2079,"{""cache_n"":0,""prompt_n"":2079,""prompt_ms"":4481.648,""prompt_per_token_ms"":2.1556748436748436,""prompt_per_second"":463.8918540679678,""predicted_n"":26,""predicted_ms"":575.173,""predicted_per_token_ms"":22.122038461538462,""predicted_per_second"":45.20379085944577}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,108.0,q4_0,q4_0,111.09,0.0,4622,4938.5,4937.5,56,222.9,a8da7878a3dee873f2ae13ab72933c8f467a371a5b6f36d05ee704dc54b964c3,b64f346be4bedbc89b68d9dafff25bbd0f1b1529fabb7d25652d5bdb51f3fb8c,results/raw/20260705T072806_blockC_2k_cold.log,default(timed)/5(profile),
1.1,20260705T072806_blockC_2k,2026-07-05T07:29:04,2026-07-05T07:29:04,C,blockC,cold_baseline,1,0,0,8578379b0aa863c6df1fe420c81d7f9b56568a9f,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,2k,2048,q5,2076,28,3072,1,99,q4_0,q4_0,on,0,,0,42,0,1,64,4.6003,5.1969,2077,4595.017,27,596.422,452.01138537681146,45.26995986063559,2103,2077,"{""cache_n"":0,""prompt_n"":2077,""prompt_ms"":4595.017,""prompt_per_token_ms"":2.2123336543090995,""prompt_per_second"":452.01138537681146,""predicted_n"":27,""predicted_ms"":596.422,""predicted_per_token_ms"":22.089703703703705,""predicted_per_second"":45.26995986063559}",,,,,,doc_prefill,n/a,,,,,,,,b9871,b9871,,,108.0,q4_0,q4_0,111.09,0.0,4622,4938.5,4937.5,56,222.9,4ca2e34057a4a13c0dfc4d1b0e67f69391dfc26b59c5328aaf02b945f4a3b324,b6beab43bb28b7cd7e4f0c965cc6fe40eed09b565e65710e80eabb2df4006501,results/raw/20260705T072806_blockC_2k_cold.log,default(timed)/5(profile),
1.1,20260705T072806_blockC_2k,2026-07-05T07:29:14,2026-07-05T07:29:14,C,blockC,disk_restore,1,0,0,8578379b0aa863c6df1fe420c81d7f9b56568a9f,1,b9871,ef2d770117db45b05aa7ecd1b0acca36370c5470,Llama-3.1-8B-Instruct-Q4_K_M,7b064f5842bf9532c91456deda288a1b672397a54fa729aa665952863033557c,2k,2048,q1,2075,27,3072,1,99,q4_0,q4_0,on,0,,0,42,0,1,64,0.1319,1.7076,28,126.648,64,1575.343,221.08521255764006,40.62607317898388,2139,2076,"{""cache_n"":2048,""prompt_n"":28,""prompt_ms"":126.648,""prompt_per_token_ms"":4.523142857142857,""prompt_per_second"":221.08521255764006,""predicted_n"":64,""predicted_ms"":1575.343,""predicted_per_token_ms"":24.614734375,""predicted_per_second"":40.62607317898388}",PASS,True,PASS,89527817855b36acd5c5ffee5b763a83f638455cd42fd958caa0a0982506c218,89527817855b36acd5c5ffee5b763a83f638455cd42fd958caa0a0982506c218,doc_prefill,warm_read,blkC_2k_q4_0.bin,75567916,8.941,2049,8.879,75567916,2049,b9871,b9871,,WORKS,108.0,q4_0,q4_0,111.09,0.0,4622,4920.0,4918.7,7,222.8,0ed0709e4bee3743218905f06baa11d7f2a878b50f48f1d08c73f2c076b82289,89527817855b36acd5c5ffee5b763a83f638455cd42fd958caa0a0982506c218,results/raw/20260705T072806_blockC_2k_restore.log,default(timed)/5(profile),140.8
